model,bandwidth_mbps,cpu_load_target,strategy,repeats,actual_warmup_runs,split_nodes,edge_node_count,cloud_node_count,estimated_total_ms,actual_total_mean_ms,actual_total_std_ms,edge_actual_mean_ms,edge_actual_std_ms,transmission_actual_mean_ms,transmission_actual_std_ms,cloud_actual_mean_ms,cloud_actual_std_ms,payload_bytes_mean,payload_bytes_std,cpu_load_avg,cpu_load_min,cpu_load_max
googlenet,1000.0,0.0,pure_cloud,10,2,__input__,1,197,24.349895999728417,31.34505999999817,4.419703705052287,0.23631999999622622,0.04941695165706108,15.478490000020884,5.2798150820184135,15.63024999998106,2.0175136993971736,602112.0,0.0,9.7,9.7,9.7
googlenet,0.5,30.0,dsl,10,2,,198,0,77.59968000001436,54.78168000000494,4.294510438485103,54.78168000000494,4.294510438485103,0.0,0.0,0.0,0.0,0.0,0.0,54.23333333333333,32.7,97.3
googlenet,0.5,30.0,pure_edge,10,2,,198,0,77.59968000001436,51.55120000000579,2.4856298316578416,51.55120000000579,2.4856298316578416,0.0,0.0,0.0,0.0,0.0,0.0,58.662499999999994,32.7,97.3
googlenet,0.5,30.0,pure_cloud,10,2,__input__,1,197,9653.324999999728,9663.450310000007,5.279287978192823,0.3128900000035628,0.12403165769899116,9646.583049999987,4.6779748449162515,16.554370000017116,2.587582874703215,602112.0,0.0,32.162882096069865,10.6,97.3
googlenet,1.0,30.0,dsl,10,2,,198,0,77.59968000001436,52.064059999992196,2.3541206790395077,52.064059999992196,2.3541206790395077,0.0,0.0,0.0,0.0,0.0,0.0,32.24173913043478,10.6,97.3
googlenet,1.0,30.0,pure_edge,10,2,,198,0,77.59968000001436,53.31886000000168,3.804510294729139,53.31886000000168,3.804510294729139,0.0,0.0,0.0,0.0,0.0,0.0,32.64612068965517,10.6,97.3
googlenet,1.0,30.0,pure_cloud,10,2,__input__,1,197,4836.428999999728,4846.219689999993,6.627962792148925,0.29085999998983425,0.09389140536998432,4829.036629999973,5.057844344088071,16.892200000029334,2.9045624661858143,602112.0,0.0,31.94738372093019,10.6,97.3
googlenet,5.0,30.0,dsl,10,2,,198,0,77.59968000001436,75.65263999999843,18.06633163965207,75.65263999999843,18.06633163965207,0.0,0.0,0.0,0.0,0.0,0.0,32.06753623188401,10.6,97.3
googlenet,5.0,30.0,pure_edge,10,2,,198,0,77.59968000001436,65.62529999999924,11.669277554416364,65.62529999999924,11.669277554416364,0.0,0.0,0.0,0.0,0.0,0.0,32.358213256484106,10.6,97.3
googlenet,5.0,30.0,pure_cloud,10,2,__input__,1,197,982.9121999997284,997.3844399999962,5.544449576358419,0.3284500000006574,0.07627969367390246,978.990129999994,5.6160411481244985,18.06586000000152,2.2730123005005174,602112.0,0.0,32.2913513513513,10.6,97.3
googlenet,10.0,30.0,dsl,10,2,,198,0,77.59968000001436,63.916150000011385,7.698572810349319,63.916150000011385,7.698572810349319,0.0,0.0,0.0,0.0,0.0,0.0,32.33018867924524,10.6,97.3
googlenet,10.0,30.0,pure_edge,10,2,,198,0,77.59968000001436,63.49826000000576,5.609255054167872,63.49826000000576,5.609255054167872,0.0,0.0,0.0,0.0,0.0,0.0,32.582841823056256,10.6,97.3
googlenet,10.0,30.0,pure_cloud,10,2,__input__,1,197,501.2225999997284,516.9750899999997,10.326855499506147,0.32942999999932,0.09750116864669518,497.46395999994206,8.572173296718438,19.1817000000583,2.9389456287515903,602112.0,0.0,32.59740259740254,10.6,97.3
googlenet,20.0,30.0,dsl,10,2,,198,0,77.59968000001436,61.70257999998512,13.111891661881653,61.70257999998512,13.111891661881653,0.0,0.0,0.0,0.0,0.0,0.0,32.66062176165797,10.6,97.3
googlenet,20.0,30.0,pure_edge,10,2,,198,0,77.59968000001436,57.98777000000541,2.6181603354886938,57.98777000000541,2.6181603354886938,0.0,0.0,0.0,0.0,0.0,0.0,32.87139175257727,10.6,97.3
googlenet,20.0,30.0,pure_cloud,10,2,__input__,1,197,260.3777999997284,276.6324300000008,6.485591992168393,0.352889999993522,0.16363789597556283,256.1104600000249,5.072833447562278,20.169079999982387,2.9018069033590144,602112.0,0.0,32.86649746192889,10.6,97.3
googlenet,50.0,30.0,dsl,10,2,,198,0,77.59968000001436,69.6647599999892,4.528259345043385,69.6647599999892,4.528259345043385,0.0,0.0,0.0,0.0,0.0,0.0,33.041666666666615,10.6,97.3
googlenet,50.0,30.0,pure_edge,10,2,,198,0,77.59968000001436,62.902839999992466,5.665210830867913,62.902839999992466,5.665210830867913,0.0,0.0,0.0,0.0,0.0,0.0,33.14534005037778,10.6,97.3
googlenet,50.0,30.0,pure_cloud,10,2,__input__,1,197,115.87091999972841,128.53086000000644,7.060094198178827,0.36606000001029315,0.11278729441128314,109.22513000001004,6.548866158684167,18.93966999998611,3.0197127346736488,602112.0,0.0,33.23649999999995,10.6,97.3
googlenet,100.0,30.0,dsl,10,2,__input__,1,197,67.70195999972842,80.604969999996,7.714964839119208,0.3376599999910468,0.09822396404417809,62.68944999997643,6.433667282039568,17.577860000028522,1.7342376514060034,602112.0,0.0,33.2477611940298,10.6,97.3
googlenet,100.0,30.0,pure_edge,10,2,,198,0,77.59968000001436,82.94193000000973,14.840113809771175,82.94193000000973,14.840113809771175,0.0,0.0,0.0,0.0,0.0,0.0,33.38391089108906,10.6,97.3
googlenet,100.0,30.0,pure_cloud,10,2,__input__,1,197,67.70195999972842,77.66718000000878,8.216916568190742,0.28335999999740125,0.06621139881084677,59.243600000047536,6.427387424665037,18.140219999963847,2.846814180363527,602112.0,0.0,33.53423645320192,10.6,97.3
googlenet,200.0,30.0,dsl,10,2,__input__,1,197,43.61747999972842,79.70261000001528,18.634995139454976,0.3604800000061914,0.12276898630609676,51.032619999978124,9.32408898245639,28.30951000003097,10.543974076678941,602112.0,0.0,33.52818627450976,10.6,97.3
googlenet,200.0,30.0,pure_edge,10,2,,198,0,77.59968000001436,76.4242500000023,16.924332336879107,76.4242500000023,16.924332336879107,0.0,0.0,0.0,0.0,0.0,0.0,33.80219512195117,10.6,98.0
googlenet,200.0,30.0,pure_cloud,10,2,__input__,1,197,43.61747999972842,55.331080000001975,7.679847867373328,0.26854000000184897,0.04185653272977868,38.098600000040506,6.147467953164933,16.96393999995962,3.016533179795738,602112.0,0.0,33.92676399026759,10.6,98.0
googlenet,500.0,30.0,dsl,10,2,__input__,1,197,29.166791999728417,38.98826000001918,5.944990977135436,0.3724900000008802,0.2179167142098995,21.749539999990475,4.905642849950801,16.866230000027826,2.4113791853648645,602112.0,0.0,33.91699029126209,10.6,98.0
googlenet,500.0,30.0,pure_edge,10,2,,198,0,77.59968000001436,64.51072999999496,24.31937719761863,64.51072999999496,24.31937719761863,0.0,0.0,0.0,0.0,0.0,0.0,34.05096618357483,10.6,98.0
googlenet,500.0,30.0,pure_cloud,10,2,__input__,1,197,29.166791999728417,38.475689999995666,6.870728201170508,0.2946399999927962,0.07814475456711983,21.504870000012488,6.7601405669249734,16.67617999999038,1.70116263956158,602112.0,0.0,34.10795180722887,10.6,98.0
googlenet,1000.0,30.0,dsl,10,2,__input__,1,197,24.349895999728417,30.198729999989382,1.6271817777750557,0.26028999999994085,0.05935378768427641,16.129639999974188,1.4768541801478412,13.808800000015253,0.29371007249860165,602112.0,0.0,34.0930288461538,10.6,98.0
googlenet,1000.0,30.0,pure_edge,10,2,,198,0,77.59968000001436,68.5606200000052,23.44907406164539,68.5606200000052,23.44907406164539,0.0,0.0,0.0,0.0,0.0,0.0,34.18153477218221,10.6,98.0
